paper_id,decision,rq_label,query,retriever_type,retrieved_contexts,retrieved_chunk_ids,similarity_scores
NIPS_2019_1404,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['While findings are not surprising, bounds given in the paper can inspire researchers in fairness.', 'Based on the other reviews and the authors feedback, I changed my mark from 4 to 6.', 'The main result of Section 3.4 is regarding accuracy parity â\x80\x93 the gap in error rates achieved on the two groups in the data.', 'High level paper This paper is very clearly written.', 'The central results in the paper are in Sections 3.3 and 3.4.']","['NIPS_2019_1404_review_1_chunk_7', 'NIPS_2019_1404_review_1_chunk_9', 'NIPS_2019_1404_review_0_chunk_19', 'NIPS_2019_1404_review_2_chunk_12', 'NIPS_2019_1404_review_0_chunk_11']","[0.19768862287779332, 0.17307198995162407, 0.1281818442367744, 0.10868067144863224, 0.06969013918922556]"
NIPS_2019_1404,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"[""My opinion/score of the paper hasn't changed: I still think the results are interesting, but the authors spend too long discussing the simpler results, and not long enough discussing the more complex/interesting results."", ""That said I would love for the authors to include a discussion in the final version of the paper that addresses some of these questions in my review: I'd like to understand better how this relates to the results of Chouldechova [9] and Kleinberg et al., [24]."", 'Authors of the paper give a possible direction in conclusion.', 'My feeling is that the paper is interesting, theoretically well sounded and rather well written, but the findings are too much obvious.', ""I have no complaints, but there are a few things I'd like to understand better: I'd like to understand better how this relates to the results of Chouldechova [9] and Kleinberg et al., [24].""]","['NIPS_2019_1404_review_0_chunk_1', 'NIPS_2019_1404_review_2_chunk_2', 'NIPS_2019_1404_review_1_chunk_8', 'NIPS_2019_1404_review_1_chunk_3', 'NIPS_2019_1404_review_2_chunk_18']","[1.0118176937103271, 1.071563482284546, 1.0740128755569458, 1.180023431777954, 1.2067738771438599]"
NIPS_2019_1404,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['These results seem very related to results regarding lower bounds on demographic parity from the cited papers by Madras et al.', 'The central results in the paper are in Sections 3.3 and 3.4.', ""My opinion/score of the paper hasn't changed: I still think the results are interesting, but the authors spend too long discussing the simpler results, and not long enough discussing the more complex/interesting results."", 'High level paper This paper is very clearly written.', ""I'd also like to know how these results generalize - Do the results here extend to equal opportunity?""]","['NIPS_2019_1404_review_0_chunk_27', 'NIPS_2019_1404_review_0_chunk_11', 'NIPS_2019_1404_review_0_chunk_1', 'NIPS_2019_1404_review_2_chunk_12', 'NIPS_2019_1404_review_2_chunk_5']","[0.24799955080158026, 0.24189438476853736, 0.1822165576006994, 0.17958017022000988, 0.17196993465955343]"
NIPS_2019_691,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['The paper is very well written and has clearly been through good internal review already.', ""________ I've read the author's feedback."", 'Unfortunately, as a non-expert in this area (and given the short time available for review) I could not properly assess the significance or novelty of the approach in the context of the broader literature.', 'Accept.', 'Indeed, the paper spends hardly any time on this except for a brief paragraph in the discussion.']","['NIPS_2019_691_review_0_chunk_15', 'NIPS_2019_691_review_1_chunk_10', 'NIPS_2019_691_review_2_chunk_5', 'NIPS_2019_691_review_0_chunk_19', 'NIPS_2019_691_review_1_chunk_3']","[0.9453346729278564, 1.133882761001587, 1.2874512672424316, 1.3190995454788208, 1.335848331451416]"
NIPS_2019_691,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['Accept.', 'My hunch is that the approach should be relatively robust, in which case I am wondering about the authorâ\x80\x99s decision to not experiment with other types of data (and potentially compare results to any relevant baselines, if they exist).', 'Oddly enough, the equations that are included are not of the main model.', 'For example, the main paper does not even include equations or much detail about the energy function, dynamics or learning of the proposed architecture.', 'Unfortunately, as a non-expert in this area (and given the short time available for review) I could not properly assess the significance or novelty of the approach in the context of the broader literature.']","['NIPS_2019_691_review_0_chunk_19', 'NIPS_2019_691_review_2_chunk_10', 'NIPS_2019_691_review_1_chunk_8', 'NIPS_2019_691_review_1_chunk_7', 'NIPS_2019_691_review_2_chunk_5']","[0.37108852132542736, 0.13115434485807503, 0.10298799909275932, 0.10276006713477574, 0.0670017956163752]"
NIPS_2019_691,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"[""________ I've read the author's feedback."", 'The paper is very well written and has clearly been through good internal review already.', 'Unfortunately, as a non-expert in this area (and given the short time available for review) I could not properly assess the significance or novelty of the approach in the context of the broader literature.', 'The authors are commended for putting together a clear, crisp, and easy to understand piece of work.', 'I feel like the paper will be much stronger with more discussion on relevance to the neuroscientific community.']","['NIPS_2019_691_review_1_chunk_10', 'NIPS_2019_691_review_0_chunk_15', 'NIPS_2019_691_review_2_chunk_5', 'NIPS_2019_691_review_2_chunk_7', 'NIPS_2019_691_review_1_chunk_4']","[1.080023169517517, 1.1556923389434814, 1.2213643789291382, 1.3242461681365967, 1.327797532081604]"
NIPS_2019_691,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Clarity: I feel like too much of the actual results and concrete details have been relegated to the appendix.', 'My hunch is that the approach should be relatively robust, in which case I am wondering about the authorâ\x80\x99s decision to not experiment with other types of data (and potentially compare results to any relevant baselines, if they exist).', 'The paper is very well written and has clearly been through good internal review already.', 'The novel idea in this paper is to link this idea to that of ECCs.', 'Indeed, the paper spends hardly any time on this except for a brief paragraph in the discussion.']","['NIPS_2019_691_review_1_chunk_6', 'NIPS_2019_691_review_2_chunk_10', 'NIPS_2019_691_review_0_chunk_15', 'NIPS_2019_691_review_0_chunk_2', 'NIPS_2019_691_review_1_chunk_3']","[0.13608290890435965, 0.09580272114316414, 0.09408143205578105, 0.08972512502896686, 0.0858536957043061]"
ICLR_2019_1146,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['I reviewed the same paper last year.', '[Post rebuttal] I would like to thank the authors for their clarifications.', 'The rest of the paper are also clearly written.', 'However, I have some concerns about the proposed method.', 'The choices of those seem to have a huge impact on the performance.']","['ICLR_2019_1146_review_1_chunk_0', 'ICLR_2019_1146_review_0_chunk_20', 'ICLR_2019_1146_review_0_chunk_2', 'ICLR_2019_1146_review_0_chunk_3', 'ICLR_2019_1146_review_0_chunk_5']","[1.117014765739441, 1.28374445438385, 1.3449031114578247, 1.4547317028045654, 1.5255305767059326]"
ICLR_2019_1146,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['I reviewed the same paper last year.', 'The k-DPP sampling algorithm and the concept of k-DPP-RBF over hyperparameters are not new, so the main contribution here is the empirical study.', 'The rest of the paper are also clearly written.', '- This paper proposes an approach to get samples with high dispersion for hyperparameter optimisation.', 'This paper is novel in its modelling of hyperparameter optimisation with DPP and the theoretical justification and experiments have been clearly presented.']","['ICLR_2019_1146_review_1_chunk_0', 'ICLR_2019_1146_review_1_chunk_4', 'ICLR_2019_1146_review_0_chunk_2', 'ICLR_2019_1146_review_2_chunk_0', 'ICLR_2019_1146_review_2_chunk_7']","[0.20019312858424138, 0.18373898925317428, 0.16329712335309612, 0.1118947866861429, 0.09615552152840554]"
ICLR_2019_1146,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['I reviewed the same paper last year.', 'The rest of the paper are also clearly written.', '[Post rebuttal] I would like to thank the authors for their clarifications.', 'current algorithm with mixing rate analyses or more thorough empirical comparisons will make the paper stronger for resubmission.', '(https://arxiv.org/pdf/1502.05700.pdf) that is essential for this kind of empirical study.']","['ICLR_2019_1146_review_1_chunk_0', 'ICLR_2019_1146_review_0_chunk_2', 'ICLR_2019_1146_review_0_chunk_20', 'ICLR_2019_1146_review_0_chunk_24', 'ICLR_2019_1146_review_1_chunk_16']","[1.1431968212127686, 1.201704978942871, 1.2793200016021729, 1.420691967010498, 1.4373732805252075]"
ICLR_2019_1146,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['This paper covers the related work nicely, with details on both closed loop and open loop methods.', 'I reviewed the same paper last year.', 'The rest of the paper are also clearly written.', 'In terms of accuracy, it performs better than other open-loop methods.', '- This paper proposes an approach to get samples with high dispersion for hyperparameter optimisation.']","['ICLR_2019_1146_review_0_chunk_1', 'ICLR_2019_1146_review_1_chunk_0', 'ICLR_2019_1146_review_0_chunk_2', 'ICLR_2019_1146_review_2_chunk_4', 'ICLR_2019_1146_review_2_chunk_0']","[0.24563750799267708, 0.23155167201303076, 0.1888762227491557, 0.18095481854353856, 0.12942214915141356]"
ICLR_2019_492,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"[""Response to Authors ------------- I've read all other reviews and the author responses."", ""Given the method's simplicity and speed, I think with a satisfactory rebuttal and plan for revision I would lean towards acceptance."", 'Presentation comments --------------------- Overall the paper reads reasonably.', 'I strongly believe the paper should be accepted and presented at the ICLR.', 'Pros: + The paper is written in a lucid manner.']","['ICLR_2019_492_review_1_chunk_0', 'ICLR_2019_492_review_1_chunk_10', 'ICLR_2019_492_review_1_chunk_74', 'ICLR_2019_492_review_2_chunk_32', 'ICLR_2019_492_review_2_chunk_7']","[0.99637371301651, 1.0184322595596313, 1.0662336349487305, 1.0886240005493164, 1.118340015411377]"
ICLR_2019_492,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"[""Response to Authors ------------- I've read all other reviews and the author responses."", 'Comments: - I think [1] should be cited as they first mentioned Eq 5 and also performed similar analysis.', ""Given the method's simplicity and speed, I think with a satisfactory rebuttal and plan for revision I would lean towards acceptance."", 'Thus, I think this is an ""accept"", but only if the authors really do follow through on promises to add uncertainty quantification and include some complete comparisons to KL annealing strategies.', ""The present paper's Sec.""]","['ICLR_2019_492_review_1_chunk_0', 'ICLR_2019_492_review_0_chunk_6', 'ICLR_2019_492_review_1_chunk_10', 'ICLR_2019_492_review_1_chunk_5', 'ICLR_2019_492_review_1_chunk_50']","[0.13892120667582225, 0.1297052124135602, 0.10717325336036018, 0.09591247730998076, 0.08765186115260024]"
ICLR_2019_492,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"[""Response to Authors ------------- I've read all other reviews and the author responses."", 'Presentation comments --------------------- Overall the paper reads reasonably.', '--REVISION-- The paper has significantly improved since the revision and I am happy to increase my score.', 'Pros: + The paper is written in a lucid manner.', 'Most responses to my issues seem to be ""we will run more experiments"", so my review scores haven\'t changed.']","['ICLR_2019_492_review_1_chunk_0', 'ICLR_2019_492_review_1_chunk_74', 'ICLR_2019_492_review_0_chunk_25', 'ICLR_2019_492_review_2_chunk_7', 'ICLR_2019_492_review_1_chunk_1']","[0.9464496970176697, 0.9583874940872192, 1.0979716777801514, 1.1377021074295044, 1.2271842956542969]"
ICLR_2019_492,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Did the authors try other methods?', '+ The presented results are fully convincing.', 'of specific parameters, rather than have the same symbol ""g"" overloaded as the gradient of \\theta, \\phi, and both in the same Algo.', ""Thus it's important to interpret results across multiple axes (e.g."", 'Certainly solutions to this issue are welcome, though I worry with the crowded field that performance is starting to saturate and it is becoming hard to identify significant vs. marginal contributions.']","['ICLR_2019_492_review_2_chunk_19', 'ICLR_2019_492_review_2_chunk_15', 'ICLR_2019_492_review_1_chunk_84', 'ICLR_2019_492_review_1_chunk_24', 'ICLR_2019_492_review_1_chunk_23']","[0.15934477472563374, 0.11964656958701737, 0.10722011872009578, 0.10257527250114527, 0.08466020913030085]"
NIPS_2017_56,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['They evaluate their approach on three benchmarks and show results that compete with the state of the art.', '-The evaluation outperforms the state of the art in some cases.', 'The applications to Multilingual machine translation and fairness applications are to the best of the knowledge of the reviewer new in this context and are interesting.', 'More comments on the results would be useful.', 'Writing is mostly clear and easy to follow.']","['NIPS_2017_56_review_0_chunk_3', 'NIPS_2017_56_review_0_chunk_5', 'NIPS_2017_56_review_2_chunk_3', 'NIPS_2017_56_review_0_chunk_8', 'NIPS_2017_56_review_1_chunk_5']","[1.3942598104476929, 1.41024911403656, 1.5020848512649536, 1.5409772396087646, 1.5563435554504395]"
NIPS_2017_56,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['E(x,s) is not realistic for geometric invariance i.e when s is indeed hidden and not given at test time.', 'Given s a nuisance factor (s attribute of x), a discriminator tries to predict the nuisance factors s (an attribute of the input) given a encoder representation h=E(x,s) , and an encode rE tries to minimize the prediction of nuisance factor and and to predict the desired output.', 'This paper tackles the problem of learning fair representations, that is, deducing the representation invariant to ""nuisance"" variables, and proposes adversarial training between encoder, predictor, and discriminator such that, given representation from the encoder, discriminator tries to predict nuisance variables and the predictor aims to predict the label.', 'Summary: This paper is about learning representations designed with specific invariances.', 'The paper proposes to learn invariant features using adversarial training.']","['NIPS_2017_56_review_2_chunk_7', 'NIPS_2017_56_review_2_chunk_1', 'NIPS_2017_56_review_1_chunk_0', 'NIPS_2017_56_review_0_chunk_0', 'NIPS_2017_56_review_2_chunk_0']","[0.1917301143989474, 0.17530219461461283, 0.13577859462463837, 0.12469898560140516, 0.12211009784565745]"
NIPS_2017_56,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['More comments on the results would be useful.', 'They evaluate their approach on three benchmarks and show results that compete with the state of the art.', '-The evaluation outperforms the state of the art in some cases.', 'The applications to Multilingual machine translation and fairness applications are to the best of the knowledge of the reviewer new in this context and are interesting.', 'Negative Points: -The results on the Fair Classification as well as the Multi-lingual Machine Translation are relatively close to the state-of-the-art which makes me question the benefit of using their approach versus a VAE.']","['NIPS_2017_56_review_0_chunk_8', 'NIPS_2017_56_review_0_chunk_3', 'NIPS_2017_56_review_0_chunk_5', 'NIPS_2017_56_review_2_chunk_3', 'NIPS_2017_56_review_0_chunk_6']","[1.2474682331085205, 1.2655611038208008, 1.4054982662200928, 1.4130867719650269, 1.4699729681015015]"
NIPS_2017_56,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Summary: This paper is about learning representations designed with specific invariances.', 'More comments on the results would be useful.', 'Negative Points: -The results on the Fair Classification as well as the Multi-lingual Machine Translation are relatively close to the state-of-the-art which makes me question the benefit of using their approach versus a VAE.', 'Positive Points: -The paper is well written and easy to follow -The formulation is interesting and the claims are sound, including the invariance learning in the hidden representation and formulating it using conditional entropies is novel.', 'They evaluate their approach on three benchmarks and show results that compete with the state of the art.']","['NIPS_2017_56_review_0_chunk_0', 'NIPS_2017_56_review_0_chunk_8', 'NIPS_2017_56_review_0_chunk_6', 'NIPS_2017_56_review_0_chunk_4', 'NIPS_2017_56_review_0_chunk_3']","[0.25520936610512357, 0.16536182066895835, 0.14108831700926863, 0.12461324000899493, 0.10426172696315886]"
ICLR_2020_589,Accept (Spotlight),Q1_Justification,"Given the decision was 'Accept (Spotlight)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['I revise my rating to Accept.', 'Comments: - The paper is very well written.', 'I recommend acceptance, as the resource described in the paper has been created thoughtfully and is useful to the research community, as well as to users of NAS algorithms.', 'Edit after rebuttals: I have read all other reviews and rebuttals and maintain my assessment.', '- Overall I think this is an important contribution to the field and I am assuming that the authors plan to release the benchmark and reference implementations if accepted?']","['ICLR_2020_589_review_1_chunk_1', 'ICLR_2020_589_review_2_chunk_9', 'ICLR_2020_589_review_0_chunk_5', 'ICLR_2020_589_review_0_chunk_0', 'ICLR_2020_589_review_2_chunk_17']","[1.0235662460327148, 1.1896382570266724, 1.2614459991455078, 1.3509838581085205, 1.361680269241333]"
ICLR_2020_589,Accept (Spotlight),Q1_Justification,"Given the decision was 'Accept (Spotlight)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['I revise my rating to Accept.', 'The discussion of weaknesses, such as possible overfitting patterns, or technical choices, is balanced.', 'Edit after rebuttals: I have read all other reviews and rebuttals and maintain my assessment.', 'DARTS results on the are quite poor as mentioned in this paper that, DARTS will eventually converge to an architecture with all skip connection.', 'mentioned that many NAS algorithms cannot be directly evaluated on NASBench-101 are because the search space is different, but it does not mean using NASBench-101 is impossible.']","['ICLR_2020_589_review_1_chunk_1', 'ICLR_2020_589_review_0_chunk_14', 'ICLR_2020_589_review_0_chunk_0', 'ICLR_2020_589_review_1_chunk_40', 'ICLR_2020_589_review_1_chunk_18']","[0.17999835717095913, 0.10706304551196442, 0.10392209996634366, 0.10134399700095997, 0.07051373385296819]"
ICLR_2020_589,Accept (Spotlight),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['Edit after rebuttals: I have read all other reviews and rebuttals and maintain my assessment.', 'Comments: - The paper is very well written.', 'I revise my rating to Accept.', 'I am willing to improve my score if my concerns are addressed during the rebuttal period.', 'The discussion of weaknesses, such as possible overfitting patterns, or technical choices, is balanced.']","['ICLR_2020_589_review_0_chunk_0', 'ICLR_2020_589_review_2_chunk_9', 'ICLR_2020_589_review_1_chunk_1', 'ICLR_2020_589_review_1_chunk_8', 'ICLR_2020_589_review_0_chunk_14']","[1.019383430480957, 1.1040449142456055, 1.2506906986236572, 1.266900897026062, 1.308821201324463]"
ICLR_2020_589,Accept (Spotlight),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Will this improve DARTS results?', 'DARTS results on the are quite poor as mentioned in this paper that, DARTS will eventually converge to an architecture with all skip connection.', 'The principal competitor NAS-Bench-101 is only applicable to specific NAS algorithms, which evidences the need for the present resource.', 'Comments: - The paper is very well written.', 'NASBench-101 does impose constraints on maximum edge number equals to 9 with 7 nodes in their space and results in 423K architectures.']","['ICLR_2020_589_review_1_chunk_42', 'ICLR_2020_589_review_1_chunk_40', 'ICLR_2020_589_review_0_chunk_12', 'ICLR_2020_589_review_2_chunk_9', 'ICLR_2020_589_review_1_chunk_21']","[0.2545895287295295, 0.15950729224157076, 0.1486237920355636, 0.11283972114649381, 0.11075668540287488]"
NIPS_2016_393,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['- The organization of the paper is well done, and it is easy to follow the results.', 'The paper is very well-written.', 'The authors should put more effort to contrast their results to those in that paper.', 'Minor issues and suggestions: * The 2016 manuscript by Hutter and Rigollet (reference [16]) has some closely related results.', 'Overall, I believe this paper is a good fit to NIPS, and should be accepted as an oral or poster.']","['NIPS_2016_393_review_2_chunk_1', 'NIPS_2016_393_review_4_chunk_5', 'NIPS_2016_393_review_3_chunk_16', 'NIPS_2016_393_review_3_chunk_15', 'NIPS_2016_393_review_2_chunk_6']","[1.1100932359695435, 1.1892139911651611, 1.3257319927215576, 1.3698779344558716, 1.3834303617477417]"
NIPS_2016_393,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['My main criticism is that the simulations shown in Figure 3 of the main text and Figure 1 of the supplementary use rather artificial signals.', 'Minor comments/corrections: Main paper: Line 4: parametrized _by_?', 'Rigorous proofs of the nontrivial claims are given, and complement a very extensive display of experimental results.', 'Their main results are: * Minimax lower bounds for denoising functions with bounded TV and functions from a Sobolev class.', 'The paper is very well-written.']","['NIPS_2016_393_review_3_chunk_11', 'NIPS_2016_393_review_5_chunk_20', 'NIPS_2016_393_review_4_chunk_7', 'NIPS_2016_393_review_3_chunk_4', 'NIPS_2016_393_review_4_chunk_5']","[0.20786540032597228, 0.19481619207897002, 0.1695633741677925, 0.13223241455718898, 0.1266112962782833]"
NIPS_2016_393,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['The authors should put more effort to contrast their results to those in that paper.', '- The organization of the paper is well done, and it is easy to follow the results.', 'The paper is very well-written.', 'The comments and discussion are helpful in order to appreciate the formulation of the results.', 'The presentation of the results is clear and the comments helpful in putting them into context.']","['NIPS_2016_393_review_3_chunk_16', 'NIPS_2016_393_review_2_chunk_1', 'NIPS_2016_393_review_4_chunk_5', 'NIPS_2016_393_review_5_chunk_13', 'NIPS_2016_393_review_5_chunk_19']","[1.0485687255859375, 1.1508686542510986, 1.1738166809082031, 1.2003040313720703, 1.2370660305023193]"
NIPS_2016_393,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['This is not the case for Sobolev functions, where simpler linear methods are proved to be minimax optimal.This paper includes several results regarding the problem of function denoising over a grid of dimension > 1.', 'However, it is notable that most of their lower bound results hold for arbitrary graphs.', 'I understand that it is way more challenging in this case, but can the authors identify where the methodology breaks ?', 'The authors should put more effort to contrast their results to those in that paper.', '- The organization of the paper is well done, and it is easy to follow the results.']","['NIPS_2016_393_review_3_chunk_8', 'NIPS_2016_393_review_5_chunk_16', 'NIPS_2016_393_review_2_chunk_4', 'NIPS_2016_393_review_3_chunk_16', 'NIPS_2016_393_review_2_chunk_1']","[0.21910355089395636, 0.1856616724164452, 0.12957295367551191, 0.09996875531848333, 0.0967572234004145]"
ICLR_2018_212,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['The result is not particularly different from previous ones, but the different proof technique might be a good enough reason to accept this paper.', 'The paper is well written, though I make some suggestions for the camera ready version below to improve clarity.', 'I enjoyed reading this paper.', 'Very nice paper.', 'The paper is well presented, the result is explained and compared to other results, and the proofs seem correct.']","['ICLR_2018_212_review_1_chunk_5', 'ICLR_2018_212_review_2_chunk_8', 'ICLR_2018_212_review_2_chunk_4', 'ICLR_2018_212_review_0_chunk_6', 'ICLR_2018_212_review_1_chunk_4']","[1.2914583683013916, 1.3124651908874512, 1.315896987915039, 1.3482940196990967, 1.418978214263916]"
ICLR_2018_212,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['The result is not particularly different from previous ones, but the different proof technique might be a good enough reason to accept this paper.', 'The main contribution of the paper is the simple proof technique to derive Theorem 1, much simpler than the one use in the very interesting work [Bartlett et al.', 'Very nice paper.', 'It is quite unclear how one could generalize the Theorem 1 to arbitrary activation functions phi given the crucial use of the homogeneity of the ReLU at the beginning of p.4.', 'I enjoyed reading this paper.']","['ICLR_2018_212_review_1_chunk_5', 'ICLR_2018_212_review_2_chunk_1', 'ICLR_2018_212_review_0_chunk_6', 'ICLR_2018_212_review_2_chunk_11', 'ICLR_2018_212_review_2_chunk_4']","[0.160875854358836, 0.15693145183579932, 0.13838353791935581, 0.10904494389862716, 0.10215004079486492]"
ICLR_2018_212,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['I enjoyed reading this paper.', 'The analysis is elegant.', 'The paper is well written, though I make some suggestions for the camera ready version below to improve clarity.', 'Very nice paper.', 'The result is not particularly different from previous ones, but the different proof technique might be a good enough reason to accept this paper.']","['ICLR_2018_212_review_2_chunk_4', 'ICLR_2018_212_review_0_chunk_3', 'ICLR_2018_212_review_2_chunk_8', 'ICLR_2018_212_review_0_chunk_6', 'ICLR_2018_212_review_1_chunk_5']","[1.2870409488677979, 1.3404903411865234, 1.398472547531128, 1.4039220809936523, 1.4342336654663086]"
ICLR_2018_212,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['The paper is well presented, the result is explained and compared to other results, and the proofs seem correct.', 'Very nice paper.', 'I enjoyed reading this paper.', 'The paper is well written, though I make some suggestions for the camera ready version below to improve clarity.', 'This paper provides a new generalization bound for feed forward networks based on a PAC-Bayesian analysis.']","['ICLR_2018_212_review_1_chunk_4', 'ICLR_2018_212_review_0_chunk_6', 'ICLR_2018_212_review_2_chunk_4', 'ICLR_2018_212_review_2_chunk_8', 'ICLR_2018_212_review_1_chunk_0']","[0.3192736322427288, 0.21590360865917468, 0.1593727314960377, 0.0846494710149762, 0.07790826657733008]"
NIPS_2016_489,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['The paper is generally well written and easy to follow.', 'The paper itself is well written, although the description of the model is a bit scattered and there are some points where I think things could be more clear (I will elaborate below).', 'Generally the paper is well written and structured, the model is explained understandingly and the results are analyzed well.', 'Due to the limited experimental evaluation and unclear use-case, I rated both Technical Quality and the Potential Impact as substandard for NIPS.', 'However, this paper does not really explore the first question.']","['NIPS_2016_489_review_0_chunk_9', 'NIPS_2016_489_review_1_chunk_3', 'NIPS_2016_489_review_5_chunk_2', 'NIPS_2016_489_review_0_chunk_20', 'NIPS_2016_489_review_0_chunk_13']","[1.1248716115951538, 1.145072340965271, 1.201765537261963, 1.4015964269638062, 1.4053535461425781]"
NIPS_2016_489,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['In page 2, last paragraph, please elaborate further on the main differenced of your proposed method and those given in references [3,18].', 'To be direct though, I think that the main thing this paper lacks are a comprehensive set of experiments.', 'The definitions and concepts given in sections 3 and 4 are quite informal.', 'Since the main method is defined in these parts, it is worth to describe them more clearly.', 'Suggestions about how to design the structure for learning state estimators of non-linear systems are briefly mentioned in the discussion section.']","['NIPS_2016_489_review_2_chunk_5', 'NIPS_2016_489_review_1_chunk_4', 'NIPS_2016_489_review_2_chunk_6', 'NIPS_2016_489_review_2_chunk_7', 'NIPS_2016_489_review_4_chunk_3']","[0.21878573236340804, 0.1558559251210699, 0.14461069595995718, 0.1381933436508694, 0.12340081361056797]"
